indicator,type,first_seen,last_seen,comment
112.220.110.133,ipv4,2/25/2020,3/24/2020,"H2Miner,compromised host"
122.112.150.62,ipv4,2/25/2020,3/24/2020,"H2Miner,compromised host"
181.66.64.92,ipv4,2/25/2020,3/24/2020,"H2Miner,compromised host"
202.153.173.251,ipv4,2/25/2020,3/24/2020,"H2Miner,compromised host"
220.255.79.89,ipv4,2/25/2020,3/24/2020,"H2Miner,compromised host"
39.106.109.144,ipv4,2/25/2020,3/24/2020,"H2Miner,compromised host"
47.100.45.32,ipv4,2/25/2020,3/24/2020,"H2Miner,compromised host"
47.103.19.205,ipv4,2/25/2020,3/24/2020,"H2Miner,compromised host"
47.105.124.79,ipv4,2/25/2020,3/24/2020,"H2Miner,compromised host"
49.235.163.154,ipv4,2/25/2020,3/24/2020,"H2Miner,compromised host"
78.235.131.126,ipv4,2/25/2020,3/24/2020,"H2Miner,compromised host"
111.229.237.224,ipv4,2/24/2020,3/24/2020,"H2Miner,compromised host"
111.229.246.75,ipv4,2/24/2020,3/24/2020,"H2Miner,compromised host"
139.129.88.144,ipv4,2/24/2020,3/24/2020,"H2Miner,compromised host"
34.245.35.203,ipv4,2/24/2020,3/24/2020,"H2Miner,compromised host"
34.67.51.103,ipv4,2/24/2020,3/24/2020,"H2Miner,compromised host"
83.53.179.187,ipv4,2/24/2020,3/24/2020,"H2Miner,compromised host"
511de8dd7f3cb4c5d88cd5a62150e6826cb2f825fa60607a201a8542524442e2,sha256,2/21/2020,2/21/2020,kinsing cryptomining RAT
104.237.5.173,ipv4,2/18/2020,3/24/2020,"H2Miner,compromised host"
106.13.180.17,ipv4,2/18/2020,3/24/2020,"H2Miner,compromised host"
39.106.70.195,ipv4,2/18/2020,3/24/2020,"H2Miner,compromised host"
46.242.41.30,ipv4,2/18/2020,3/24/2020,"H2Miner,compromised host"
86.26.244.170,ipv4,2/18/2020,3/24/2020,"H2Miner,compromised host"
96.244.85.89,ipv4,2/18/2020,3/24/2020,"H2Miner,compromised host"
101.133.210.247,ipv4,2/17/2020,3/24/2020,"H2Miner,compromised host"
101.37.23.182,ipv4,2/17/2020,3/24/2020,"H2Miner,compromised host"
101.37.66.134,ipv4,2/17/2020,3/24/2020,"H2Miner,compromised host"
111.229.211.133,ipv4,2/17/2020,3/24/2020,"H2Miner,compromised host"
114.215.199.112,ipv4,2/17/2020,3/24/2020,"H2Miner,compromised host"
121.36.102.30,ipv4,2/17/2020,3/24/2020,"H2Miner,compromised host"
189.79.92.90,ipv4,2/17/2020,3/24/2020,"H2Miner,compromised host"
24.85.21.206,ipv4,2/17/2020,3/24/2020,"H2Miner,compromised host"
3.8.206.113,ipv4,2/17/2020,3/24/2020,"H2Miner,compromised host"
35.202.6.56,ipv4,2/17/2020,3/24/2020,"H2Miner,compromised host"
39.106.199.86,ipv4,2/17/2020,3/24/2020,"H2Miner,compromised host"
54.154.247.109,ipv4,2/17/2020,3/24/2020,"H2Miner,compromised host"
101.200.63.23,ipv4,2/16/2020,3/24/2020,"H2Miner,compromised host"
111.229.125.38,ipv4,2/16/2020,3/24/2020,"H2Miner,compromised host"
120.25.100.34,ipv4,2/16/2020,3/24/2020,"H2Miner,compromised host"
13.59.101.140,ipv4,2/16/2020,3/24/2020,"H2Miner,compromised host"
137.26.67.133,ipv4,2/16/2020,3/24/2020,"H2Miner,compromised host"
176.192.244.134,ipv4,2/16/2020,3/24/2020,"H2Miner,compromised host"
178.189.220.79,ipv4,2/16/2020,3/24/2020,"H2Miner,compromised host"
43.251.116.178,ipv4,2/16/2020,3/24/2020,"H2Miner,compromised host"
81.236.252.85,ipv4,2/16/2020,3/24/2020,"H2Miner,compromised host"
