indicator,type,first_seen,last_seen,comment
9b487ca085de198d248a7213b124c424ea763503251fb5d1609cde92ec1f07d5,sha256,5/18/2018,6/5/2018,Muhstik specimen
36c4e36f4d62655c2c57996d6dfca92b69d15feb5d3a069812acadd5dd9331bf,sha256,5/18/2018,6/5/2018,Muhstik specimen
72db2dbe4e8e677dbe798f799029431e16eb839accf93241e5f3e3b532faa362,sha256,5/18/2018,6/5/2018,Muhstik specimen
ea0c8d5ac7e0718fc708f2534d06ad4769e9ff4bc4c85c706b06646b65589929,sha256,5/18/2018,6/5/2018,Muhstik specimen
7e847c756fa41ac176a8fe3e9931771e763e0d90daf0544bd372194ad1485e2a,sha256,5/18/2018,6/5/2018,Muhstik specimen
d358069cb92040d6920211cd9ff490d87ed30b4364da879249c401364e0884f0,sha256,5/18/2018,6/5/2018,Muhstik specimen
6bb0fd797062c7223079d7683bc485338f3638b61601926b5f276b670148a208,sha256,5/18/2018,6/5/2018,Muhstik specimen
e99fc98c9ec0c1c95ddbe47c6286f8e07c5c0382693cd9f5f88771865b16802e,sha256,5/18/2018,6/5/2018,Muhstik specimen
f452d6c9337cd60d0d0b39b6fcdc3b2ad80948a65c73148d52644dbfbdf40218,sha256,5/18/2018,6/5/2018,Muhstik specimen
13bcf15acbf45759342cd62e2e112dd0c46acf9a14af7784dda17f5ee6fc749b,sha256,5/18/2018,6/5/2018,Muhstik specimen
208a4dbb241ea08155aa09224a10c5cff7196b5e3c5233a5a7c8cea05cf7471f,sha256,5/18/2018,6/5/2018,Muhstik specimen
90196eb20e671dc92eb020656bdece51db8f6330a7cb09b56f14b71ddbbc8b1f,sha256,5/18/2018,6/5/2018,Muhstik specimen
4f3f373129b7349915f34994229215f1bb91b1bc9e4606f84fdb566793a3ad25,sha256,5/18/2018,6/5/2018,Muhstik specimen
f2cc3da47c8521688b0f33343804342af6f606b66ab8b572c7398cf06dfc4fef,sha256,5/18/2018,6/5/2018,Muhstik specimen
9d2dd22438e08ce18014219914dfc8fe9f0a09cd65211d51d83858603b8bc8be,sha256,5/18/2018,6/5/2018,Muhstik specimen
16438cef05848decf805e4c6732c8a976fbc96e1e421288cf4e22766d84b9583,sha256,5/18/2018,6/5/2018,Muhstik specimen
dae0657cf0d23374d3212399f245b85314cc8b5633087ae42322b4ee49cfa043,sha256,5/18/2018,6/5/2018,Muhstik specimen
9ae309db0fe53092e67bea17d37a6137bcca70e9c4c31491f15e493ebca3d1c7,sha256,5/18/2018,6/5/2018,Muhstik specimen
29f6d8954e676d9260e308a1bc756edb1063cfa72fd6bfedd5f4fb10ba162043,sha256,5/18/2018,6/5/2018,Muhstik specimen
http://138.197.99.34/.x/pty9,URL,7/1/2018,10/10/2019,Muhstik malware delivery URL
138.197.99.34,IP,7/1/2018,10/10/2019,Muhstik malware delivery IP
http://159.89.156.190/.y/qi586,URL,5/22/2018,4/13/2020,Muhstik malware delivery URL
159.89.156.190,IP,5/15/2018,4/13/2020,Muhstik malware delivery IP
http://138.197.99.34/.x/pty10,URL,7/1/2018,9/25/2020,Muhstik malware delivery URL
http://159.89.156.190/.y/qx86,URL,5/15/2018,4/13/2020,Muhstik malware delivery URL
http://167.99.68.44/.x/pty8,URL,6/7/2018,6/13/2018,Muhstik malware delivery URL
167.99.68.44,IP,6/7/2018,6/13/2018,Muhstik malware delivery IP
ca9aaffab4b53372ad515271091f08fc563a62037f35cb400e2bdab35224638d,sha256,8/21/2020,8/21/2020,Muhstik specimen
f6d8964fa9eb83d29c91010f8085c01570959c75207b03a02180653c00a48d19,sha256,8/21/2020,8/21/2020,Muhstik specimen
671e52b3a8160d16c998d6198084f93a16fbfd2f2ad83b7de1cfcc52c4a6f90a,sha256,8/21/2020,8/21/2020,Muhstik specimen
10f57f64d38ebbafef08c8ecbe3e6ec2a1f06151c5248323daa01850fb216652,sha256,8/21/2020,8/21/2020,Muhstik specimen
274ebb5e7538103e97bebfa0995013c264a64a2d2138850c7d8a73cce9deb6ee,sha256,8/21/2020,8/21/2020,Muhstik specimen
6c09cec7a683384652971a5d7fcc9f63f733781d096df769fd4fff285c1b42ed,sha256,8/21/2020,8/21/2020,Muhstik specimen
323a57cb8d4aa1747fc72bef0618e6cd2e9261b1d134c4982abf1a2527f4787e,sha256,8/21/2020,8/21/2020,Muhstik specimen
965fc7cfcc2cd68a548a635a07f9f1e848071b845c342464a5a5fbc44a6e09db,sha256,8/21/2020,8/21/2020,Muhstik specimen
f5912e8444c502b3143cb331d556e24e519b9c9e84c4329396687805a324d744,sha256,8/21/2020,8/21/2020,Muhstik specimen
6113681bcdb521d587bb1a9a108e778e866f43877071c672da66e738ce83e075,sha256,8/21/2020,8/21/2020,Muhstik specimen
6c765a23259a9363596a15f48613e6ed4b189478abd305881b03f0b76ed28f38,sha256,8/21/2020,8/21/2020,Muhstik specimen
8fe571619a7edbd74ee436eb3b9471ef4ca2e381f28ef2fc4e1991ebb68f742e,sha256,8/21/2020,8/21/2020,Muhstik specimen
a28cd81ab79a1f175f5d4ded9d2dcbddbd8b00d44f2f0dc4487aa2fef0b6b0a6,sha256,8/21/2020,8/21/2020,Muhstik specimen
7c01484e339f516891c539297be521634d3f8299111beb139c9d3e67ecac723d,sha256,8/21/2020,8/21/2020,Muhstik specimen
d35392a1a7514bdc25721f257626d61ef50fa630c5a9e7923bcfed4a45a8234b,sha256,8/21/2020,8/21/2020,Muhstik specimen
16962f7fc03c4f2d2c5c1afa7d679dc302dd2c8098604121389ecb0cdc2befe3,sha256,8/21/2020,8/21/2020,Muhstik specimen
3a4e782134be89f267c660dbb91ad44f0196b5cfa69fc46bb942f37250557fb2,sha256,8/21/2020,8/21/2020,Muhstik specimen
1ba1bc1e5706b315acf0777c9e22cfa57ee821830373b8df99092ec80ac19115,sha256,8/21/2020,8/21/2020,Muhstik specimen
138.68.66.69,IP,6/2/2020,7/29/2020,Muhstik malware delivery IP
http://167.99.39.134/.x/pty2,URL,8/7/2020,8/10/2020,Muhstik malware delivery URL
http://167.99.39.134/.x/pty1,URL,8/7/2020,8/7/2020,Muhstik malware delivery URL
http://169.62.195.235/wp-content/themes/.w/wx,URL,6/2/2020,7/29/2020,Muhstik malware delivery URL
167.99.39.134,IP,8/7/2020,8/10/2020,Muhstik malware delivery IP
http://138.68.66.69/.p/wx,URL,6/2/2020,7/29/2020,Muhstik malware delivery URL
169.62.195.235,IP,6/2/2020,7/29/2020,Muhstik malware delivery IP
de-zahlung.eu,DOMAIN,5/18/2018,11/10/2020,Muhstik IRC
deutschland-zahlung.net,DOMAIN,5/18/2018,11/10/2020,IRC
deutschland-zahlung.eu,DOMAIN,5/18/2018,11/10/2020,IRC
shadow-mods.net,DOMAIN,5/18/2018,11/10/2020,IRC & cryptomining
